Year,Region,Hour,Fuel,value
2020,DK,6,Mobility,1.9727999999999999
2030,DK,6,Mobility,2.2687199999999996
2040,DK,6,Mobility,2.609028
2050,DK,6,Mobility,3.0003821999999998
2020,UK,6,Mobility,9.863999999999999
2030,UK,6,Mobility,11.343599999999999
2040,UK,6,Mobility,13.04514
2050,UK,6,Mobility,15.001910999999998
2020,DE,6,Biomass,0.0
2030,DE,6,Biomass,0.0
2040,DE,6,Biomass,0.0
2050,DE,6,Biomass,0.0
2020,FR,6,Biomass,0.0
2030,FR,6,Biomass,0.0
2040,FR,6,Biomass,0.0
2050,FR,6,Biomass,0.0
2020,NO,6,Biomass,0.0
2030,NO,6,Biomass,0.0
2040,NO,6,Biomass,0.0
2050,NO,6,Biomass,0.0
2020,DK,6,Biomass,0.0
2030,DK,6,Biomass,0.0
2040,DK,6,Biomass,0.0
2050,DK,6,Biomass,0.0
2020,UK,6,Biomass,0.0
2030,UK,6,Biomass,0.0
2040,UK,6,Biomass,0.0
2050,UK,6,Biomass,0.0
2020,DE,7,Power,39.132
2030,DE,7,Power,43.0452
2040,DE,7,Power,47.34972
2050,DE,7,Power,52.084692000000004
2020,FR,7,Power,68.7
2030,FR,7,Power,75.57000000000001
2040,FR,7,Power,83.12700000000001
2050,FR,7,Power,91.4397
2020,NO,7,Power,20.118000000000002
2030,NO,7,Power,22.129800000000003
2040,NO,7,Power,24.34278
2050,NO,7,Power,26.777058000000004
2020,DK,7,Power,10.616
2030,DK,7,Power,11.6776
2040,DK,7,Power,12.845360000000001
2050,DK,7,Power,14.129896
2020,UK,7,Power,34.748999999999995
2030,UK,7,Power,38.2239
2040,UK,7,Power,42.04629
2050,UK,7,Power,46.250918999999996
2020,DE,7,Heat,93.168
2030,DE,7,Heat,97.8264
2040,DE,7,Heat,102.71772
2050,DE,7,Heat,107.853606
2020,FR,7,Heat,14.831999999999999
2030,FR,7,Heat,15.573599999999999
2040,FR,7,Heat,16.35228
2050,FR,7,Heat,17.169894
2020,NO,7,Heat,5.312
2030,NO,7,Heat,5.5776
2040,NO,7,Heat,5.85648
2050,NO,7,Heat,6.149304
2020,DK,7,Heat,16.092
2030,DK,7,Heat,16.8966
2040,DK,7,Heat,17.74143
2050,DK,7,Heat,18.628501500000002
2020,UK,7,Heat,38.13
2030,UK,7,Heat,40.036500000000004
2040,UK,7,Heat,42.038325
2050,UK,7,Heat,44.140241249999995
2020,DE,7,Coal,0.0
2030,DE,7,Coal,0.0
2040,DE,7,Coal,0.0
2050,DE,7,Coal,0.0
2020,FR,7,Coal,0.0
2030,FR,7,Coal,0.0
2040,FR,7,Coal,0.0
2050,FR,7,Coal,0.0
2020,NO,7,Coal,0.0
2030,NO,7,Coal,0.0
2040,NO,7,Coal,0.0
2050,NO,7,Coal,0.0
2020,DK,7,Coal,0.0
2030,DK,7,Coal,0.0
2040,DK,7,Coal,0.0
2050,DK,7,Coal,0.0
2020,UK,7,Coal,0.0
2030,UK,7,Coal,0.0
2040,UK,7,Coal,0.0
2050,UK,7,Coal,0.0
2020,DE,7,Gas,0.0
2030,DE,7,Gas,0.0
2040,DE,7,Gas,0.0
2050,DE,7,Gas,0.0
2020,FR,7,Gas,0.0
2030,FR,7,Gas,0.0
2040,FR,7,Gas,0.0
2050,FR,7,Gas,0.0
2020,NO,7,Gas,0.0
2030,NO,7,Gas,0.0
2040,NO,7,Gas,0.0
2050,NO,7,Gas,0.0
2020,DK,7,Gas,0.0
2030,DK,7,Gas,0.0
2040,DK,7,Gas,0.0
2050,DK,7,Gas,0.0
2020,UK,7,Gas,0.0
2030,UK,7,Gas,0.0
2040,UK,7,Gas,0.0
2050,UK,7,Gas,0.0
2020,DE,7,H2,10.0
2030,DE,7,H2,12.5
2040,DE,7,H2,15.625
2050,DE,7,H2,19.53125
2020,FR,7,H2,8.333333333333334
2030,FR,7,H2,10.416666666666666
2040,FR,7,H2,13.020833333333334
2050,FR,7,H2,16.276041666666668
2020,NO,7,H2,2.5
2030,NO,7,H2,3.125
2040,NO,7,H2,3.90625
2050,NO,7,H2,4.8828125
2020,DK,7,H2,1.6666666666666667
2030,DK,7,H2,2.0833333333333335
2040,DK,7,H2,2.6041666666666665
2050,DK,7,H2,3.2552083333333335
2020,UK,7,H2,6.666666666666667
2030,UK,7,H2,8.333333333333334
2040,UK,7,H2,10.416666666666666
2050,UK,7,H2,13.020833333333334
2020,DE,7,Mobility,17.16
2030,DE,7,Mobility,19.734
2040,DE,7,Mobility,22.6941
2050,DE,7,Mobility,26.098215
2020,FR,7,Mobility,14.3
2030,FR,7,Mobility,16.445
2040,FR,7,Mobility,18.91175
2050,FR,7,Mobility,21.7485125
2020,NO,7,Mobility,2.3595
2030,NO,7,Mobility,2.713425
2040,NO,7,Mobility,3.12043875
2050,NO,7,Mobility,3.5885045625000003
2020,DK,7,Mobility,2.574
2030,DK,7,Mobility,2.9601
2040,DK,7,Mobility,3.404115
2050,DK,7,Mobility,3.91473225
2020,UK,7,Mobility,12.870000000000001
2030,UK,7,Mobility,14.8005
2040,UK,7,Mobility,17.020575
2050,UK,7,Mobility,19.57366125
2020,DE,7,Biomass,0.0
2030,DE,7,Biomass,0.0
2040,DE,7,Biomass,0.0
2050,DE,7,Biomass,0.0
2020,FR,7,Biomass,0.0
2030,FR,7,Biomass,0.0
2040,FR,7,Biomass,0.0
2050,FR,7,Biomass,0.0
2020,NO,7,Biomass,0.0
2030,NO,7,Biomass,0.0
2040,NO,7,Biomass,0.0
2050,NO,7,Biomass,0.0
2020,DK,7,Biomass,0.0
2030,DK,7,Biomass,0.0
2040,DK,7,Biomass,0.0
2050,DK,7,Biomass,0.0
2020,UK,7,Biomass,0.0
2030,UK,7,Biomass,0.0
2040,UK,7,Biomass,0.0
2050,UK,7,Biomass,0.0
2020,DE,8,Power,38.304
2030,DE,8,Power,42.1344
2040,DE,8,Power,46.34784
2050,DE,8,Power,50.982624
2020,FR,8,Power,67.3
2030,FR,8,Power,74.03
2040,FR,8,Power,81.43299999999999
2050,FR,8,Power,89.5763
2020,NO,8,Power,19.95
2030,NO,8,Power,21.945
2040,NO,8,Power,24.1395
2050,NO,8,Power,26.55345
2020,DK,8,Power,10.176
2030,DK,8,Power,11.1936
2040,DK,8,Power,12.31296
2050,DK,8,Power,13.544256
2020,UK,8,Power,34.181999999999995
2030,UK,8,Power,37.6002
2040,UK,8,Power,41.36022
2050,UK,8,Power,45.496241999999995
2020,DE,8,Heat,95.112
2030,DE,8,Heat,99.8676
2040,DE,8,Heat,104.86098
2050,DE,8,Heat,110.104029
2020,FR,8,Heat,14.136000000000001
2030,FR,8,Heat,14.8428
2040,FR,8,Heat,15.584940000000001
2050,FR,8,Heat,16.364187
2020,NO,8,Heat,5.312
2030,NO,8,Heat,5.5776
2040,NO,8,Heat,5.85648
2050,NO,8,Heat,6.149304
2020,DK,8,Heat,16.080000000000002
2030,DK,8,Heat,16.884
2040,DK,8,Heat,17.7282
2050,DK,8,Heat,18.614610000000003
2020,UK,8,Heat,36.332
2030,UK,8,Heat,38.1486
2040,UK,8,Heat,40.05603
2050,UK,8,Heat,42.0588315
2020,DE,8,Coal,0.0
2030,DE,8,Coal,0.0
2040,DE,8,Coal,0.0
2050,DE,8,Coal,0.0
2020,FR,8,Coal,0.0
2030,FR,8,Coal,0.0
2040,FR,8,Coal,0.0
2050,FR,8,Coal,0.0
2020,NO,8,Coal,0.0
2030,NO,8,Coal,0.0
2040,NO,8,Coal,0.0
2050,NO,8,Coal,0.0
2020,DK,8,Coal,0.0
2030,DK,8,Coal,0.0
2040,DK,8,Coal,0.0
2050,DK,8,Coal,0.0
2020,UK,8,Coal,0.0
2030,UK,8,Coal,0.0
2040,UK,8,Coal,0.0
2050,UK,8,Coal,0.0
2020,DE,8,Gas,0.0
2030,DE,8,Gas,0.0
2040,DE,8,Gas,0.0
2050,DE,8,Gas,0.0
2020,FR,8,Gas,0.0
2030,FR,8,Gas,0.0
2040,FR,8,Gas,0.0
2050,FR,8,Gas,0.0
2020,NO,8,Gas,0.0
2030,NO,8,Gas,0.0
2040,NO,8,Gas,0.0
2050,NO,8,Gas,0.0
2020,DK,8,Gas,0.0
2030,DK,8,Gas,0.0
2040,DK,8,Gas,0.0
2050,DK,8,Gas,0.0
2020,UK,8,Gas,0.0
2030,UK,8,Gas,0.0
2040,UK,8,Gas,0.0
2050,UK,8,Gas,0.0
2020,DE,8,H2,10.0
2030,DE,8,H2,12.5
2040,DE,8,H2,15.625
2050,DE,8,H2,19.53125
2020,FR,8,H2,8.333333333333334
2030,FR,8,H2,10.416666666666666
2040,FR,8,H2,13.020833333333334
2050,FR,8,H2,16.276041666666668
2020,NO,8,H2,2.5
2030,NO,8,H2,3.125
2040,NO,8,H2,3.90625
2050,NO,8,H2,4.8828125
2020,DK,8,H2,1.6666666666666667
2030,DK,8,H2,2.0833333333333335
2040,DK,8,H2,2.6041666666666665
2050,DK,8,H2,3.2552083333333335
2020,UK,8,H2,6.666666666666667
2030,UK,8,H2,8.333333333333334
2040,UK,8,H2,10.416666666666666
2050,UK,8,H2,13.020833333333334
2020,DE,8,Mobility,21.828000000000003
2030,DE,8,Mobility,25.102200000000003
2040,DE,8,Mobility,28.867530000000002
2050,DE,8,Mobility,33.1976595
2020,FR,8,Mobility,18.19
2030,FR,8,Mobility,20.9185
2040,FR,8,Mobility,24.056275000000003
2050,FR,8,Mobility,27.66471625
2020,NO,8,Mobility,3.0013500000000004
2030,NO,8,Mobility,3.4515525000000005
2040,NO,8,Mobility,3.9692853750000006
2050,NO,8,Mobility,4.564678181250001
2020,DK,8,Mobility,3.2742000000000004
2030,DK,8,Mobility,3.76533
2040,DK,8,Mobility,4.330129500000001
2050,DK,8,Mobility,4.979648925
2020,UK,8,Mobility,16.371000000000002
2030,UK,8,Mobility,18.82665
2040,UK,8,Mobility,21.6506475
2050,UK,8,Mobility,24.898244625
2020,DE,8,Biomass,0.0
2030,DE,8,Biomass,0.0
2040,DE,8,Biomass,0.0
2050,DE,8,Biomass,0.0
2020,FR,8,Biomass,0.0
2030,FR,8,Biomass,0.0
2040,FR,8,Biomass,0.0
2050,FR,8,Biomass,0.0
2020,NO,8,Biomass,0.0
2030,NO,8,Biomass,0.0
2040,NO,8,Biomass,0.0
2050,NO,8,Biomass,0.0
2020,DK,8,Biomass,0.0
2030,DK,8,Biomass,0.0
2040,DK,8,Biomass,0.0
2050,DK,8,Biomass,0.0
2020,UK,8,Biomass,0.0
2030,UK,8,Biomass,0.0
2040,UK,8,Biomass,0.0
2050,UK,8,Biomass,0.0
2020,DE,9,Power,40.967999999999996
2030,DE,9,Power,45.0648
2040,DE,9,Power,49.571279999999994
2050,DE,9,Power,54.528408
2020,FR,9,Power,64.45
2030,FR,9,Power,70.895
2040,FR,9,Power,77.9845
2050,FR,9,Power,85.78295
2020,NO,9,Power,19.488
2030,NO,9,Power,21.4368
2040,NO,9,Power,23.58048
2050,NO,9,Power,25.938528
2020,DK,9,Power,10.688
2030,DK,9,Power,11.7568
2040,DK,9,Power,12.93248
2050,DK,9,Power,14.225728
2020,UK,9,Power,34.668
2030,UK,9,Power,38.134800000000006
2040,UK,9,Power,41.948280000000004
2050,UK,9,Power,46.143108
2020,DE,9,Heat,94.24799999999999
2030,DE,9,Heat,98.96039999999999
2040,DE,9,Heat,103.90841999999999
2050,DE,9,Heat,109.10384099999999
2020,FR,9,Heat,14.232000000000001
2030,FR,9,Heat,14.943600000000002
2040,FR,9,Heat,15.69078
2050,FR,9,Heat,16.475319000000002
2020,NO,9,Heat,5.428
2030,NO,9,Heat,5.6994
2040,NO,9,Heat,5.98437
2050,NO,9,Heat,6.2835885000000005
2020,DK,9,Heat,16.488
2030,DK,9,Heat,17.3124
2040,DK,9,Heat,18.17802
2050,DK,9,Heat,19.086921
2020,UK,9,Heat,36.58
2030,UK,9,Heat,38.409
2040,UK,9,Heat,40.32945
2050,UK,9,Heat,42.3459225
2020,DE,9,Coal,0.0
2030,DE,9,Coal,0.0
2040,DE,9,Coal,0.0
2050,DE,9,Coal,0.0
2020,FR,9,Coal,0.0
2030,FR,9,Coal,0.0
2040,FR,9,Coal,0.0
2050,FR,9,Coal,0.0
2020,NO,9,Coal,0.0
2030,NO,9,Coal,0.0
2040,NO,9,Coal,0.0
2050,NO,9,Coal,0.0
2020,DK,9,Coal,0.0
2030,DK,9,Coal,0.0
2040,DK,9,Coal,0.0
2050,DK,9,Coal,0.0
2020,UK,9,Coal,0.0
2030,UK,9,Coal,0.0
2040,UK,9,Coal,0.0
2050,UK,9,Coal,0.0
2020,DE,9,Gas,0.0
2030,DE,9,Gas,0.0
2040,DE,9,Gas,0.0
2050,DE,9,Gas,0.0
2020,FR,9,Gas,0.0
2030,FR,9,Gas,0.0
2040,FR,9,Gas,0.0
2050,FR,9,Gas,0.0
2020,NO,9,Gas,0.0
2030,NO,9,Gas,0.0
2040,NO,9,Gas,0.0
2050,NO,9,Gas,0.0
2020,DK,9,Gas,0.0
2030,DK,9,Gas,0.0
2040,DK,9,Gas,0.0
2050,DK,9,Gas,0.0
2020,UK,9,Gas,0.0
2030,UK,9,Gas,0.0
2040,UK,9,Gas,0.0
2050,UK,9,Gas,0.0
2020,DE,9,H2,10.0
2030,DE,9,H2,12.5
2040,DE,9,H2,15.625
2050,DE,9,H2,19.53125
2020,FR,9,H2,8.333333333333334
2030,FR,9,H2,10.416666666666666
2040,FR,9,H2,13.020833333333334
2050,FR,9,H2,16.276041666666668
2020,NO,9,H2,2.5
2030,NO,9,H2,3.125
2040,NO,9,H2,3.90625
2050,NO,9,H2,4.8828125
2020,DK,9,H2,1.6666666666666667
2030,DK,9,H2,2.0833333333333335
2040,DK,9,H2,2.6041666666666665
2050,DK,9,H2,3.2552083333333335
2020,UK,9,H2,6.666666666666667
2030,UK,9,H2,8.333333333333334
2040,UK,9,H2,10.416666666666666
2050,UK,9,H2,13.020833333333334
2020,DE,9,Mobility,24.492
2030,DE,9,Mobility,28.1658
2040,DE,9,Mobility,32.39067
2050,DE,9,Mobility,37.2492705
2020,FR,9,Mobility,20.41
2030,FR,9,Mobility,23.471500000000002
2040,FR,9,Mobility,26.992225
2050,FR,9,Mobility,31.04105875
2020,NO,9,Mobility,3.3676500000000003
2030,NO,9,Mobility,3.8727975000000003
2040,NO,9,Mobility,4.453717125000001
2050,NO,9,Mobility,5.121774693750001
2020,DK,9,Mobility,3.6738000000000004
2030,DK,9,Mobility,4.22487
2040,DK,9,Mobility,4.8586005000000005
2050,DK,9,Mobility,5.587390575000001
2020,UK,9,Mobility,18.369
2030,UK,9,Mobility,21.12435
2040,UK,9,Mobility,24.2930025
2050,UK,9,Mobility,27.936952875
2020,DE,9,Biomass,0.0
2030,DE,9,Biomass,0.0
2040,DE,9,Biomass,0.0
2050,DE,9,Biomass,0.0
2020,FR,9,Biomass,0.0
2030,FR,9,Biomass,0.0
2040,FR,9,Biomass,0.0
2050,FR,9,Biomass,0.0
2020,NO,9,Biomass,0.0
2030,NO,9,Biomass,0.0
2040,NO,9,Biomass,0.0
2050,NO,9,Biomass,0.0
2020,DK,9,Biomass,0.0
2030,DK,9,Biomass,0.0
2040,DK,9,Biomass,0.0
2050,DK,9,Biomass,0.0
2020,UK,9,Biomass,0.0
2030,UK,9,Biomass,0.0
2040,UK,9,Biomass,0.0
2050,UK,9,Biomass,0.0
2020,DE,10,Power,39.744
2030,DE,10,Power,43.718399999999995
2040,DE,10,Power,48.090239999999994
2050,DE,10,Power,52.899264
2020,FR,10,Power,60.5
2030,FR,10,Power,66.55
2040,FR,10,Power,73.205
2050,FR,10,Power,80.5255
2020,NO,10,Power,17.598
2030,NO,10,Power,19.3578
2040,NO,10,Power,21.29358
2050,NO,10,Power,23.422938000000002
2020,DK,10,Power,10.904
2030,DK,10,Power,11.9944
2040,DK,10,Power,13.19384
2050,DK,10,Power,14.513224
2020,UK,10,Power,33.345
2030,UK,10,Power,36.6795
2040,UK,10,Power,40.34745
2050,UK,10,Power,44.382194999999996
2020,DE,10,Heat,74.628
2030,DE,10,Heat,78.3594
2040,DE,10,Heat,82.27736999999999
2050,DE,10,Heat,86.39123849999999
2020,FR,10,Heat,13.488
2030,FR,10,Heat,14.1624
2040,FR,10,Heat,14.87052
2050,FR,10,Heat,15.614046000000002
2020,NO,10,Heat,5.328
2030,NO,10,Heat,5.5944
2040,NO,10,Heat,5.8741200000000005
2050,NO,10,Heat,6.167826000000001
2020,DK,10,Heat,16.032
2030,DK,10,Heat,16.8336
2040,DK,10,Heat,17.67528
2050,DK,10,Heat,18.559044
2020,UK,10,Heat,34.782000000000004
2030,UK,10,Heat,36.521100000000004
2040,UK,10,Heat,38.347155
2050,UK,10,Heat,40.26451275
2020,DE,10,Coal,0.0
2030,DE,10,Coal,0.0
2040,DE,10,Coal,0.0
2050,DE,10,Coal,0.0
2020,FR,10,Coal,0.0
2030,FR,10,Coal,0.0
2040,FR,10,Coal,0.0
2050,FR,10,Coal,0.0
2020,NO,10,Coal,0.0
2030,NO,10,Coal,0.0
2040,NO,10,Coal,0.0
2050,NO,10,Coal,0.0
2020,DK,10,Coal,0.0
2030,DK,10,Coal,0.0
2040,DK,10,Coal,0.0
2050,DK,10,Coal,0.0
2020,UK,10,Coal,0.0
2030,UK,10,Coal,0.0
2040,UK,10,Coal,0.0
2050,UK,10,Coal,0.0
2020,DE,10,Gas,0.0
2030,DE,10,Gas,0.0
2040,DE,10,Gas,0.0
2050,DE,10,Gas,0.0
2020,FR,10,Gas,0.0
2030,FR,10,Gas,0.0
2040,FR,10,Gas,0.0
2050,FR,10,Gas,0.0
2020,NO,10,Gas,0.0
2030,NO,10,Gas,0.0
2040,NO,10,Gas,0.0
2050,NO,10,Gas,0.0
2020,DK,10,Gas,0.0
2030,DK,10,Gas,0.0
2040,DK,10,Gas,0.0
2050,DK,10,Gas,0.0
2020,UK,10,Gas,0.0
2030,UK,10,Gas,0.0
2040,UK,10,Gas,0.0
2050,UK,10,Gas,0.0
2020,DE,10,H2,10.0
2030,DE,10,H2,12.5
2040,DE,10,H2,15.625
2050,DE,10,H2,19.53125
2020,FR,10,H2,8.333333333333334
2030,FR,10,H2,10.416666666666666
2040,FR,10,H2,13.020833333333334
2050,FR,10,H2,16.276041666666668
2020,NO,10,H2,2.5
2030,NO,10,H2,3.125
2040,NO,10,H2,3.90625
2050,NO,10,H2,4.8828125
2020,DK,10,H2,1.6666666666666667
2030,DK,10,H2,2.0833333333333335
2040,DK,10,H2,2.6041666666666665
2050,DK,10,H2,3.2552083333333335
2020,UK,10,H2,6.666666666666667
2030,UK,10,H2,8.333333333333334
2040,UK,10,H2,10.416666666666666
2050,UK,10,H2,13.020833333333334
2020,DE,10,Mobility,22.884
2030,DE,10,Mobility,26.3166
2040,DE,10,Mobility,30.26409
2050,DE,10,Mobility,34.8037035
2020,FR,10,Mobility,19.07
2030,FR,10,Mobility,21.9305
2040,FR,10,Mobility,25.220075
2050,FR,10,Mobility,29.00308625
2020,NO,10,Mobility,3.14655
2030,NO,10,Mobility,3.6185325
2040,NO,10,Mobility,4.1613123750000005
2050,NO,10,Mobility,4.78550923125
2020,DK,10,Mobility,3.4326
2030,DK,10,Mobility,3.94749
2040,DK,10,Mobility,4.539613500000001
2050,DK,10,Mobility,5.220555525
2020,UK,10,Mobility,17.163
2030,UK,10,Mobility,19.73745
2040,UK,10,Mobility,22.6980675
2050,UK,10,Mobility,26.102777624999998
2020,DE,10,Biomass,0.0
2030,DE,10,Biomass,0.0
2040,DE,10,Biomass,0.0
2050,DE,10,Biomass,0.0
2020,FR,10,Biomass,0.0
2030,FR,10,Biomass,0.0
2040,FR,10,Biomass,0.0
2050,FR,10,Biomass,0.0
2020,NO,10,Biomass,0.0
2030,NO,10,Biomass,0.0
2040,NO,10,Biomass,0.0
2050,NO,10,Biomass,0.0
2020,DK,10,Biomass,0.0
2030,DK,10,Biomass,0.0
2040,DK,10,Biomass,0.0
2050,DK,10,Biomass,0.0
2020,UK,10,Biomass,0.0
2030,UK,10,Biomass,0.0
2040,UK,10,Biomass,0.0
2050,UK,10,Biomass,0.0
2020,DE,11,Power,36.036
2030,DE,11,Power,39.6396
2040,DE,11,Power,43.60356
2050,DE,11,Power,47.963916000000005
2020,FR,11,Power,57.7
2030,FR,11,Power,63.47
2040,FR,11,Power,69.817
2050,FR,11,Power,76.7987
2020,NO,11,Power,16.548000000000002
2030,NO,11,Power,18.2028
2040,NO,11,Power,20.02308
2050,NO,11,Power,22.025388000000003
2020,DK,11,Power,11.064
2030,DK,11,Power,12.1704
2040,DK,11,Power,13.38744
2050,DK,11,Power,14.726184
2020,UK,11,Power,32.4
2030,UK,11,Power,35.64
2040,UK,11,Power,39.204
2050,UK,11,Power,43.1244
2020,DE,11,Heat,57.74399999999999
2030,DE,11,Heat,60.63119999999999
2040,DE,11,Heat,63.66275999999999
2050,DE,11,Heat,66.84589799999999
2020,FR,11,Heat,13.116000000000001
2030,FR,11,Heat,13.7718
2040,FR,11,Heat,14.46039
2050,FR,11,Heat,15.183409500000002
2020,NO,11,Heat,5.276
2030,NO,11,Heat,5.5398000000000005
2040,NO,11,Heat,5.81679
2050,NO,11,Heat,6.107629500000001
2020,DK,11,Heat,15.792
2030,DK,11,Heat,16.581599999999998
2040,DK,11,Heat,17.41068
2050,DK,11,Heat,18.281214000000002
2020,UK,11,Heat,33.914
2030,UK,11,Heat,35.609700000000004
2040,UK,11,Heat,37.390185
2050,UK,11,Heat,39.259694249999995
2020,DE,11,Coal,0.0
2030,DE,11,Coal,0.0
2040,DE,11,Coal,0.0
2050,DE,11,Coal,0.0
2020,FR,11,Coal,0.0
2030,FR,11,Coal,0.0
2040,FR,11,Coal,0.0
2050,FR,11,Coal,0.0
2020,NO,11,Coal,0.0
2030,NO,11,Coal,0.0
2040,NO,11,Coal,0.0
2050,NO,11,Coal,0.0
2020,DK,11,Coal,0.0
2030,DK,11,Coal,0.0
2040,DK,11,Coal,0.0
2050,DK,11,Coal,0.0
2020,UK,11,Coal,0.0
2030,UK,11,Coal,0.0
2040,UK,11,Coal,0.0
2050,UK,11,Coal,0.0
2020,DE,11,Gas,0.0
2030,DE,11,Gas,0.0
2040,DE,11,Gas,0.0
2050,DE,11,Gas,0.0
2020,FR,11,Gas,0.0
2030,FR,11,Gas,0.0
2040,FR,11,Gas,0.0
2050,FR,11,Gas,0.0
2020,NO,11,Gas,0.0
2030,NO,11,Gas,0.0
2040,NO,11,Gas,0.0
2050,NO,11,Gas,0.0
2020,DK,11,Gas,0.0
2030,DK,11,Gas,0.0
2040,DK,11,Gas,0.0
2050,DK,11,Gas,0.0
2020,UK,11,Gas,0.0
2030,UK,11,Gas,0.0
2040,UK,11,Gas,0.0
2050,UK,11,Gas,0.0
2020,DE,11,H2,10.0
2030,DE,11,H2,12.5
2040,DE,11,H2,15.625
2050,DE,11,H2,19.53125
2020,FR,11,H2,8.333333333333334
2030,FR,11,H2,10.416666666666666
2040,FR,11,H2,13.020833333333334
2050,FR,11,H2,16.276041666666668
2020,NO,11,H2,2.5
2030,NO,11,H2,3.125
2040,NO,11,H2,3.90625
2050,NO,11,H2,4.8828125
2020,DK,11,H2,1.6666666666666667
2030,DK,11,H2,2.0833333333333335
2040,DK,11,H2,2.6041666666666665
2050,DK,11,H2,3.2552083333333335
2020,UK,11,H2,6.666666666666667
2030,UK,11,H2,8.333333333333334
2040,UK,11,H2,10.416666666666666
2050,UK,11,H2,13.020833333333334
2020,DE,11,Mobility,16.644000000000002
2030,DE,11,Mobility,19.1406
2040,DE,11,Mobility,22.01169
2050,DE,11,Mobility,25.3134435
2020,FR,11,Mobility,13.870000000000001
2030,FR,11,Mobility,15.9505
2040,FR,11,Mobility,18.343075
2050,FR,11,Mobility,21.09453625
2020,NO,11,Mobility,2.28855
2030,NO,11,Mobility,2.6318325000000002
2040,NO,11,Mobility,3.026607375
2050,NO,11,Mobility,3.4805984812500004
2020,DK,11,Mobility,2.4966
2030,DK,11,Mobility,2.87109
2040,DK,11,Mobility,3.3017535000000002
2050,DK,11,Mobility,3.797016525
2020,UK,11,Mobility,12.483
2030,UK,11,Mobility,14.355450000000001
2040,UK,11,Mobility,16.5087675
2050,UK,11,Mobility,18.985082625
2020,DE,11,Biomass,0.0
2030,DE,11,Biomass,0.0
2040,DE,11,Biomass,0.0
2050,DE,11,Biomass,0.0
2020,FR,11,Biomass,0.0
2030,FR,11,Biomass,0.0
2040,FR,11,Biomass,0.0
2050,FR,11,Biomass,0.0
2020,NO,11,Biomass,0.0
2030,NO,11,Biomass,0.0
2040,NO,11,Biomass,0.0
2050,NO,11,Biomass,0.0
2020,DK,11,Biomass,0.0
2030,DK,11,Biomass,0.0
2040,DK,11,Biomass,0.0
2050,DK,11,Biomass,0.0
2020,UK,11,Biomass,0.0
2030,UK,11,Biomass,0.0
2040,UK,11,Biomass,0.0
2050,UK,11,Biomass,0.0
2020,DE,12,Power,37.332
2030,DE,12,Power,41.065200000000004
2040,DE,12,Power,45.17172
2050,DE,12,Power,49.68889200000001
2020,FR,12,Power,61.15
2030,FR,12,Power,67.265
2040,FR,12,Power,73.9915
2050,FR,12,Power,81.39065
2020,NO,12,Power,16.576
2030,NO,12,Power,18.2336
2040,NO,12,Power,20.05696
2050,NO,12,Power,22.062656
2020,DK,12,Power,11.192
2030,DK,12,Power,12.311200000000001
2040,DK,12,Power,13.54232
2050,DK,12,Power,14.896552
2020,UK,12,Power,33.426
2030,UK,12,Power,36.7686
2040,UK,12,Power,40.445460000000004
2050,UK,12,Power,44.490006
2020,DE,12,Heat,38.196
2030,DE,12,Heat,40.1058
2040,DE,12,Heat,42.11109
2050,DE,12,Heat,44.216644499999994
2020,FR,12,Heat,12.66
2030,FR,12,Heat,13.293000000000001
2040,FR,12,Heat,13.957650000000001
2050,FR,12,Heat,14.655532500000001
2020,NO,12,Heat,5.204000000000001
2030,NO,12,Heat,5.4642
2040,NO,12,Heat,5.737410000000001
2050,NO,12,Heat,6.024280500000001
2020,DK,12,Heat,15.48
2030,DK,12,Heat,16.254
2040,DK,12,Heat,17.0667
2050,DK,12,Heat,17.920035000000002
2020,UK,12,Heat,32.86
2030,UK,12,Heat,34.503
2040,UK,12,Heat,36.22815
2050,UK,12,Heat,38.0395575
2020,DE,12,Coal,0.0
2030,DE,12,Coal,0.0
2040,DE,12,Coal,0.0
2050,DE,12,Coal,0.0
2020,FR,12,Coal,0.0
2030,FR,12,Coal,0.0
2040,FR,12,Coal,0.0
2050,FR,12,Coal,0.0
2020,NO,12,Coal,0.0
2030,NO,12,Coal,0.0
2040,NO,12,Coal,0.0
2050,NO,12,Coal,0.0
2020,DK,12,Coal,0.0
2030,DK,12,Coal,0.0
2040,DK,12,Coal,0.0
2050,DK,12,Coal,0.0
2020,UK,12,Coal,0.0
2030,UK,12,Coal,0.0
2040,UK,12,Coal,0.0
2050,UK,12,Coal,0.0
2020,DE,12,Gas,0.0
2030,DE,12,Gas,0.0
2040,DE,12,Gas,0.0
2050,DE,12,Gas,0.0
2020,FR,12,Gas,0.0
2030,FR,12,Gas,0.0
2040,FR,12,Gas,0.0
2050,FR,12,Gas,0.0
2020,NO,12,Gas,0.0
2030,NO,12,Gas,0.0
2040,NO,12,Gas,0.0
2050,NO,12,Gas,0.0
2020,DK,12,Gas,0.0
2030,DK,12,Gas,0.0
2040,DK,12,Gas,0.0
2050,DK,12,Gas,0.0
2020,UK,12,Gas,0.0
2030,UK,12,Gas,0.0
2040,UK,12,Gas,0.0
2050,UK,12,Gas,0.0
2020,DE,12,H2,10.0
2030,DE,12,H2,12.5
2040,DE,12,H2,15.625
2050,DE,12,H2,19.53125
2020,FR,12,H2,8.333333333333334
2030,FR,12,H2,10.416666666666666
2040,FR,12,H2,13.020833333333334
